ID,content,score
126476,علا. مفيش لغة. عربية,0
13781,jumia un service rapide et sécurisé niveau de satisfaction 100%,1
3531,Vous êtes bon mais veillez vérifier les produits que vous nous livrer puisque jai payé un mixeur de marque nasco sa na même pas faire 6mois et cest gâté je suis obligé de payer autre merci pour la compréhension,0
1400,"مفهمتش أي حاجة نلوج علاهة يقلي 0 annonces .. لحقيقة الأبليكاسيون منفعتني في 
شي بلعكس مرظتني باش نفسخها خير  انشاله تحسناها وكهو ",-1
87491,ممتاز وعملى جدا ويمكن الاعتماد عليه,1
83164,ايه ده بقالى فتره طالب منتج وكل اطلب الرقم محدش يرد ولما اختار متابعه الطلب الخط يفصل شركه زباله بجد وغلطت فعلا انى طلبت منها,-1
10436,Sans que je clique dessus elle souvre toute seule  Jen ai Mare je la desinstalle immédiatement,-1
35349,المرجو تعديل الجهات و المدن مثلا ورزازات في جهة درعة تفلالت  ليست في جهة سوس ماسة درعة و لاحظت أن مصارف التحويل أصبحت غالية في بعض الأحيان تصبح أغلى من المنتج ,-1
87877,كثير التحديث ولايوجد تحديث,-1
120242,Elle est magnifique et vous trouvez beaucoup de choix je vous le conseille,0
1674,Nulle...bug toujours... Ne surtout pas linstaller ,-1
13290,Bien reçu merci,1
54420,تبارك الله و ديما طوب شريت بزاااف المنتوجات من هنا و عمري ماندمت,1
120075,ابليكاسيون وخدمات ملاح لاباس بيهم,0
124725,Mauvese,-1
37809,السعر عندكم أكثر من المحلات و المقلد بكثير,-1
2216,"El consome connexion plus que l instagram et youtube 
incroyable Tchrob charban fel conexion ouiamia youfa el 4G 
ou 3G",-1
28132,اكبر تطبيق فاشل للتسوق عبر العالم,-1
127585,tirage ou sort ,-1
61708,Des arnaceur chaffara o kaytfalaw 3la 3ibad lah,-1
110417,موقع كدابين ونصابين وحرامية سرقوا فلوسي,-1
6943,"Quand on clic sur un produit pour voir les specications du produit , on trouve dautre chose qui nont pas de relations avec le produit qon a vus. When we click on a product to see the specifications of the product, we find something else that has no relation to the product that we saw.",-1
3959,Très bonne. Mais très souvent des marchandises sont de secondes main.,1
21341,Pas mal.bonne continuation,1
71623,Nive,1
142572,"Très mauvaise application, des beugs à tous les niveaux. Impossible daccéder à mon compte, application à revoir",-1
58523,le meilleur applications,1
84984,جيد لاكن مشكله الغه العربيه للمنتجات لانعرف تفاصيل المنتجات لانها مكتوبه بالللغه الانجليزي فياريت يكون المنتجات تدعم اللغه العربيه لنقارن بين المنتجات,0
123192,Je viens de telecharger lapplication et à ma grande surprise elle ne marche quavec la 3G ou bien la 4G cest à dire le WIFI ne sert à rien  On ne peut louvrir avec la WIFI  Des explicatons ,-1
84018,من اشد المعجبين بجوميا كل حاجه فيها بس منصحش حد يحملو بصراحه دى صوره تتعرض تبقا واجهه لبرنامجكو والله مايصحش للاسف قليتو من نظرى اوى,-1
66976,Cs cool,1
90303,موفر للوقت,1
113362,تحياتي الحارة,1
46056,service impeccable,1
33208,Roune,-1
92161,جميل جدن,1
123356,Il faut avancer et ajouter des nouveaux fonctionnalités,0
83528,جوميا الاسعار فيها غاليه اوووي عن سوق كوم ياريت تغيرو اسعاركم,-1
124118,كذبة كبيرة,-1
25534,Bravo à vous et merci,1
10000,Satisfaisant et complet on trouve ce que lon cherche,1
15722,"Cool, pour les coûts abordables",0
80000,لا يمكن التواصل بشكل مباشر مع خدمة العملاء,-1
81986,لا بأس به يجب تصنيف المنتوج والجودة,0
134874,تطبيق جميل يمكن من معرفة أوقات وسائل النقل العمومي أنصحكم بإضافة بقية خطوط الحافلات وشكرا,1
80850,منتج جيد اسعار مناسبة .. الشحن غالي عند طلب أكثر من منتج,-1
109319,جيد بس السعر زي السوق في معظم الأشياء وكمان خدمة التوصيل,1
136439,هل يتوفر التطبيق بلغة أخرى غير الفرنسية,0
130938,خدمات رديئة ومجحفة زعام كان يزيدو في التعريفة ,-1
13713,bien mais trop de publicité je desinstalle,-1
18013,Juste amelliorez vous sur base de photographique,0
72607,Nc,1
65117,Bonne application mais depuis quelques jours je narrive pas à me connecter.,0
114498,هايل هاذا البرنامج طعلني ارتاح كثيرن في شيراء احتيجاتي,1
26720,Lapplication Bugg,0
36698,Nul nul nul nul nul nul nul nul,-1
79998,انا بنصح بعدم التعامل عليه موقع سوق دوت كوم افضل منه في التعامل وجوده المنتج,-1
89818,خدمه ممتازه وجوده,1
69381,Cest passable et cool,0
48755,الأسعار مرتفعة,0
24132,"juste pour demander, on ne livre pas les produits chez jumia ",0
141704,"Très bonne initiative, plusieurs points graphique et fonctionnels à améliorer.",0
120264,une application plus que parfaite ,1
37997,Très bon hein jumia ,1
127661,Ça souvre pas,-1
5024,Bande de monteur  cest nulle a ne pas installé,-1
33247,Hot9,1
139106,Lo3ba kel 5raaaa,-1
58299,Cest bien en général,0
135711,Excellente application...  ,1
51050,اسعار لا تختلف عن اسعار المحلات حتى بالتخفيضات,-1
25327,Un bon applicatio,1
31039,Merci jumia ,1
128907,سلام عليكم,1
135964,"A prioris je trouve de nouveaux fonctionnalités dans la nouvelle version ce qui la rend plus efficace. Mais en terme de graphismes lancienne version est nettement plus meilleure que celle ci.. Je propose daméliorer le côté visuel.. Le 07/02/2020 En comparant la version web avec la version mobile je constate que la dernière est trop limitée. En plus, de fonctionnalités ne marchent pas. Malheureusement je modifie mon commentaire et mon éval. jusquà preuve du contraire. Bonne continuation..",-1
12772,"Je nai plus despace dans mon telephone , lappli me demande une mise à jour or je ne peut pas donc je ne pourrai utiliser cette application ",-1
138334,application trp lente,-1
85014,متوسطة لكن غير نادم,0
9102,Bien mais souvent la livraison prend trop de temps,0
80212,شركة سيئة جدا مفيش توصيل ولما تتواصل مع خدمة العملاء الرد بعد ساعة انتظار وردهم المشكلة يافندم من شركة الشحن مش من عندنا ولو طريقه الدفع من فوري أو فيزا بتدفع الأول وكل سنه وانت طيب الفلوس بخ وابقي قابلني,-1
124434,Ghxybch,1
18518,Cest le meilleur site de vente au Cameroun,1
64098,Congratulation à vous équipe Jumia et que Dieu soit votre secret. Mais faite attention à ne pas chercher à vouloir trop gagner sur les clients qui vous font confiance aujourdhui. Merci,0
114046,كان سهل فى الاول لكن دلوقتى بالنسبة للازياء كلة بقى على بعضة سئ للغاية,-1
94494,رائع جدااااااا,1
37834,أستمتع بالتسوق من جوميا,1
2958,Jai utilisé intigo super pratique et sympathique ..merciii tt équipe et surtout scouteur et le promoteur :,1
13160,Jaurais voulu vous donner 5 étoiles mais je peux pas car votre livraison pour moi nest rentable cest trop chère pour moi,0
64959,Ça rend accrocs ,1
14197,Bien mais déconne parfois,1
56116,Est-ce que les prix sont négociables,1
65268,"jétais un très grand client mais impossible de faire encore les achats. je 
suis à penja et lapplication ne permet plus dacheter hors de la ville de 
Douala, je suis très déçu pour ça",-1
21473,cest cool jaime bien,0
69776,Merci au service,0
107783,عيد ميلاد ابنتي قريب وتتمنى ان تكون لها دمية باربي بمفاصلها ومنزل ولكن عندما بحثت في تطبيق jumia لم اجدهاارجو من شركة jumia ان تضع هذا العنصر .وارجوكم بثمن منخفض,0
73059,ugkko,-1
140195,A améliorer vous pouvez mieux faire,-1
7538,Cest tous pourris après la mise a jour lapplication ne marche plus  franchement pkw faire une mise a jour qui nest pas total ,-1
79449,من الشركات السيئه والغريبة لو العميل اختار اكتر من منتج من المنتجات تصدم بأن كل منتج بمصاريف شحن عن كل منتج على حده فإذا كان المصدر واحد والعميل واحد لماذا تعدد مصاريف الشحن ولا مجيب,-1
142274,Si ya de 0 c plus car c 0 et rien a dire sauf que c 0 au moin testée avant de publié des bug comme ça,-1
137761,"Obligé dentrer à chaque fois le mot de passe, la sauvegarde est inexistante. Sinon, ça reste à améliorer surtout quon paye assez cher pour.",0
82385,طلبت كذا منتج وانتظر بالايام ليتم التوصيل وقبل ميعاد التوصيل بيوم يتم الغاءة من فضلكم التوضيح لي لماذا يتم الغاء التوصيل,0
119543,Impossible dacheter un bagage en soute depuis cette application. Nulle tout simplement.,-1
5832,jai aimé les produits que jai acheté mais nempêche que la livraison de deux article a été faite séparément qui ma fait perdre un planing de travail alors je vous conseille de bien planifiez vos livraison pas vos livreurs car ils son satisfaisant et soyez aussi honnêtes apropos de léligibilité de la livraison gratuite. jespère que la prochaine commande me sera livré comme voulu merci et bonne continuation,0
8256,Un peu mitigé Surtout sur les frais de certains articles.,0
14390,"Slt chez groupe jumia je passée une commande de coffret incidence à la date 10/8/2019 , mais elle est en retard jusquà maintenant",0
121473,Pourquoi le client ne peut pas pointer la position darrivée sur la carte vu quil trouve pas souvent ça destination exacte et doit repérer un endroit à côté,1
78634,موقع تسوق يحتوي على معلومات غير واقعية وفيها إحتيال وكذب ...وتوصيل سيء .,-1
86111,رجعت منتج من شهر٤ ولسه الفلوس مجتش لحد الان شهر ٦,-1
9866,"les articles sont bas de gamme Jaimerai bien vous restituer un article, que jai acheté il ya un an, qui ne me plais pas puisque de bas de gamme. Que je nai jamais mis. Que personne nen veux. Merci de me répondre.",-1
70318,Djerba ,-1
59507,"Jaime bien puisquelle me facilite mes achats. Mais le souci, ce sont les délais de livraison, vraiment très long surtout sur les commandes qui proviennent de lextérieur, beaucoup décourageant. Merci ",0
127521,Meilleure que les autres opérateurs,0
131632,رجع فورفي ارخص من قبل 25G  20d,-1
108846,شركه زباله وخدمه عملاء زباله,-1
79997,بعد اختيار منتج عليه خصم بالعربة وعند إتمام العملية نفذ فجأة وهو ما يعبر عن عدم المصداقية,-1
